Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
7.59,1,0.14526636,6,172.908,1999,1,0,1,6231.888
9.5,0,0.041851461,14,31.49,1987,0,2,1,466.06
6.11,1,0.152262171,14,44.4086,2002,3,1,1,1159.8236
5.655,0,0.085757338,6,164.75,2007,3,1,1,1498.05
7.285,0,0.049954435,4,156.5288,2004,2,1,1,2356.932
10.65,0,0.048762383,11,165.2526,1999,1,0,1,3946.8624
17.7,1,0.0,6,46.8034,2007,3,1,1,923.4646
12.8,0,0.075996742,6,97.141,1987,0,2,1,2799.689
19.85,0,0.0,8,126.1704,2009,1,2,2,1877.556
15.7,1,0.204984538,6,111.0544,1998,3,2,0,223.7088
15.6,0,0.173573164,6,114.4518,2007,3,1,1,2390.8878
9.8,1,0.056339618,1,84.2908,1987,0,2,1,755.0172
19.5,0,0.014262413,9,57.1614,1987,0,2,1,331.5684
16.2,0,0.03338006,14,74.0696,1997,2,0,1,1416.8224
17.6,1,0.016024651,1,44.0402,2004,2,1,1,597.2226
13.6,0,0.11830085,13,196.2136,2007,3,1,1,1944.136
18.85,0,0.167552202,9,193.1136,2004,2,1,1,2332.9632
15.1,1,0.067181098,13,258.8304,1999,1,0,1,5424.9384
17.35,0,0.0,11,79.2618,2009,1,2,2,966.7416
12.6,1,0.0,3,169.879,1985,2,0,0,339.558
20.7,0,0.021431134,0,157.0288,1997,2,0,1,2199.8032
13.5,1,0.068256316,4,60.9562,2007,3,1,1,533.3058
12.6,0,0.0,8,40.348,1985,2,0,0,79.896
12.6,1,0.014143673,13,187.3872,1985,1,2,3,2836.308
13.1,0,0.075563757,4,168.1158,2004,2,1,1,2005.3896
12.15,0,0.018439138,5,254.7698,1999,1,0,1,5073.396
12.6,1,0.074620291,4,120.1782,1985,2,0,0,357.5346
12.6,1,0.041370245,5,46.2376,1985,1,2,3,814.9392
12.6,1,0.020312314,10,98.1042,1985,1,2,3,2777.7176
12.6,0,0.128532558,12,34.2216,1985,2,0,0,173.108
15.1,0,0.055195461,6,216.1166,2004,2,1,1,5007.4818
16.7,0,0.022065676,4,110.5886,1997,2,0,1,1556.6404
14.65,0,0.011212719,11,55.6614,2002,3,1,1,1049.9666
13.3,0,0.063925726,5,151.8708,2007,3,1,1,1655.1788
20.1,0,0.034848629,9,118.6782,2007,3,1,1,2502.7422
14.3,1,0.0,6,89.8856,2009,1,2,2,1406.1696
7.42,0,0.02050719,13,249.7092,2007,3,1,1,7719.2852
12.6,0,0.025960174,13,214.885,1985,1,2,3,4976.855
9.5,0,0.085020342,7,188.7872,1987,0,2,1,1701.7848
7.075,0,0.097660814,4,141.8128,1998,3,2,0,143.8128
12.6,0,0.111654545,5,157.063,1985,2,0,0,312.926
7.96,0,0.0,3,160.7894,2007,3,1,1,3235.788
6.135,0,0.115265695,14,160.5236,2002,3,1,1,2094.6068
14.6,1,0.043133816,6,109.7254,2009,1,2,2,651.1524
14.3,1,0.049676157,10,212.4586,1997,2,0,1,3799.0548
12.6,0,0.176834351,9,172.1422,1985,1,2,3,5000.8238
12.6,0,0.103918113,13,100.67,1985,2,0,0,399.48
8.315,1,0.035644325,0,147.1444,2002,3,1,1,870.8664
10.1,0,0.279783532,14,241.8512,1998,3,2,0,484.7024
9.895,1,0.048738014,5,262.1278,1999,1,0,1,3904.917
11.5,1,0.020686161,4,85.054,2007,3,1,1,1731.08
18.25,0,0.079342006,5,226.0062,1999,1,0,1,1805.6496
4.635,0,0.140889111,1,127.0994,1997,2,0,1,1927.491
18.5,1,0.062245149,5,145.8418,2004,2,1,1,5591.3884
5.365,1,0.140811559,12,173.5764,2009,1,2,2,2061.3168
6.095,0,0.08152738,11,140.3154,2009,1,2,2,1843.6002
12.6,0,0.058198141,8,110.4544,1985,1,2,3,4250.4672
16.75,0,0.081446638,6,257.0988,1999,1,0,1,6424.97
21.25,0,0.019462623,13,120.8756,2002,3,1,1,1575.2828
12.6,0,0.072317217,9,230.2668,1985,1,2,3,8062.838
12.1,0,0.020684919,13,148.5734,2007,3,1,1,1336.2606
15.1,0,0.087604871,10,242.2512,1998,3,2,0,484.7024
8.6,1,0.0,1,131.531,1999,1,0,1,2466.789
17.6,0,0.041681059,14,164.2526,1999,1,0,1,1315.6208
15.35,0,0.015676231,11,144.047,1997,2,0,1,286.294
8.26,0,0.034397781,7,115.7834,2004,2,1,1,2073.3012
6.57,0,0.096880574,9,191.482,1997,2,0,1,5020.132
11.6,0,0.017817285,3,177.0686,2009,1,2,2,1422.1488
20.35,1,0.014909465,6,232.3958,2007,3,1,1,6076.0908
12.15,0,0.0,11,254.904,1997,2,0,1,4048.064
17.35,1,0.041439718,5,93.7804,1987,0,2,1,2848.2924
7.0,0,0.151405587,3,107.728,1997,2,0,1,2024.032
8.5,0,0.097803261,3,50.5324,1987,0,2,1,882.8508
12.6,0,0.196659953,9,125.8046,1985,2,0,0,249.0092
14.5,1,0.041313203,3,42.0454,1999,1,0,1,377.5086
9.195,1,0.130657442,10,106.4596,1998,3,2,0,215.7192
17.75,1,0.029700018,6,140.3838,1999,1,0,1,1404.838
8.775,0,0.0,6,111.3228,1999,1,0,1,1436.7964
16.7,1,0.070312473,0,189.6214,2007,3,1,1,2826.321
15.2,0,0.019064377,13,238.2248,1999,1,0,1,3555.372
20.5,0,0.020605032,6,91.083,1997,2,0,1,539.298
12.6,0,0.0,9,115.2176,1985,1,2,3,1030.6584
5.21,0,0.011072173,9,257.8962,2007,3,1,1,4402.9354
10.3,1,0.0,6,115.7176,2007,3,1,1,1717.764
18.25,0,0.060342304,15,165.9526,1999,1,0,1,1644.526
21.25,0,0.113833823,8,232.83,2002,3,1,1,1398.18
8.6,0,0.032615377,8,142.9154,2004,2,1,1,992.7078
10.3,1,0.024935297,0,172.0422,1999,1,0,1,3966.1706
9.5,0,0.074345268,13,251.9724,1997,2,0,1,3523.4136
9.3,0,0.042283454,7,125.4388,2004,2,1,1,3715.164
9.195,1,0.047387144,5,50.8666,2007,3,1,1,871.5322
7.68,0,0.152865879,8,84.9224,2002,3,1,1,1619.2256
12.6,0,0.163148041,9,116.6124,1985,1,2,3,3199.8348
12.1,0,0.02984176,14,144.4444,2002,3,1,1,3628.61
11.6,0,0.038511676,4,57.7272,2004,2,1,1,503.3448
9.695,1,0.047622786,5,246.2144,2009,1,2,2,3675.216
12.0,0,0.07554831,0,121.9388,1997,2,0,1,3219.8088
19.0,0,0.067447572,13,132.9626,1997,2,0,1,1967.439
6.38,0,0.03187163,4,179.5344,1987,0,2,1,4103.9912
20.5,1,0.112638016,6,195.5478,2002,3,1,1,3874.956
12.6,1,0.056192276,1,103.1648,1985,1,2,3,1973.4312
5.695,1,0.06797671,1,257.4988,2009,1,2,2,3083.9856
19.2,1,0.142189843,3,153.8314,1998,3,2,0,155.1314
20.35,1,0.014813268,6,234.9958,1987,0,2,1,5842.395
9.195,0,0.080442371,9,107.7622,1998,3,2,0,105.8622
17.85,0,0.03781972,14,191.6188,2004,2,1,1,2475.4444
12.6,0,0.092145264,1,120.7098,1985,1,2,3,3735.8038
14.6,0,0.025702994,9,199.9084,1997,2,0,1,2380.9008
10.195,1,0.012483408,10,195.411,2002,3,1,1,2749.754
17.85,0,0.0,5,148.005,2009,1,2,2,898.83
7.5,0,0.036204764,8,176.1028,1987,0,2,1,1948.1308
6.59,0,0.026238087,9,121.6098,2002,3,1,1,2410.196
10.895,0,0.137584599,4,262.2568,2007,3,1,1,3954.852
12.6,0,0.080741927,10,220.8798,1985,1,2,3,6170.6344
14.6,0,0.059741172,9,179.6976,2007,3,1,1,5070.7328
12.6,1,0.214423791,6,111.6544,1985,2,0,0,335.5632
9.6,0,0.051677051,13,258.062,2009,1,2,2,2856.282
12.6,0,0.168455549,13,211.0612,1985,2,0,0,418.1224
10.3,1,0.0,6,189.053,2002,3,1,1,5313.084
17.0,1,0.016055615,13,228.4352,2007,3,1,1,8245.2672
8.645,0,0.021619564,3,50.6982,1999,1,0,1,736.3748
16.0,1,0.173027688,13,155.2972,1999,1,0,1,3583.3356
6.155,1,0.095045476,10,213.456,2009,1,2,2,2556.672
13.85,1,0.025891588,5,165.121,2004,2,1,1,2936.178
12.6,1,0.205484395,0,198.011,1985,2,0,0,392.822
13.1,0,0.037793818,6,173.8054,2007,3,1,1,2801.6864
12.6,0,0.045002624,9,196.5084,1985,2,0,0,198.4084
11.8,0,0.054460571,7,77.0012,2007,3,1,1,2277.036
15.5,1,0.075736746,0,265.5568,2004,2,1,1,4482.1656
14.15,0,0.014719325,9,196.911,1998,3,2,0,392.822
12.6,0,0.066828857,9,114.186,1985,1,2,3,1924.162
12.6,1,0.23653561,15,184.1924,1985,2,0,0,185.0924
20.7,0,0.04903471,6,39.9506,2007,3,1,1,872.8638
15.2,0,0.035497039,3,216.7824,1998,3,2,0,436.7648
11.5,0,0.017638893,8,132.7626,2004,2,1,1,2885.5772
21.25,0,0.01945343,13,120.8756,1999,1,0,1,1454.1072
14.1,0,0.11326743,0,54.5956,1997,2,0,1,1037.3164
9.395,1,0.109713464,14,41.3112,2007,3,1,1,255.6672
12.6,1,0.0,5,130.531,1985,1,2,3,5582.733
7.895,1,0.094952408,2,101.1332,2009,1,2,2,1332.9316
14.0,0,0.029026218,8,131.331,2007,3,1,1,3635.268
5.365,1,0.140123575,12,172.0764,1987,0,2,1,2748.4224
16.35,0,0.03272295,10,165.7842,2007,3,1,1,1823.6262
15.75,0,0.135836828,9,100.37,2007,3,1,1,1298.31
7.5,0,0.036382524,8,177.9028,2009,1,2,2,1416.8224
14.8,0,0.0,10,189.3846,1987,0,2,1,4777.115
7.07,0,0.094201018,13,115.8834,2007,3,1,1,1036.6506
20.5,0,0.143506376,9,34.719,1999,1,0,1,768.999
12.6,1,0.133347119,4,193.0794,1985,2,0,0,975.397
18.0,0,0.124428516,5,119.9124,2004,2,1,1,948.0992
9.5,1,0.221856492,5,231.8668,1998,3,2,0,230.3668
15.0,0,0.071312064,8,125.7362,1987,0,2,1,3020.0688
20.1,1,0.022425236,6,226.3036,1997,2,0,1,910.8144
11.0,1,0.133352623,3,219.7798,1999,1,0,1,2644.5576
18.7,0,0.046079558,8,151.5682,2004,2,1,1,1982.0866
12.6,0,0.0,8,64.2168,1985,1,2,3,1278.336
15.15,1,0.066446521,5,147.976,2009,1,2,2,732.38
14.1,0,0.066979957,13,196.7084,1999,1,0,1,3174.5344
8.42,0,0.187918654,8,65.4168,1998,3,2,0,127.8336
12.6,0,0.051924192,13,121.0072,1985,1,2,3,2940.1728
12.6,0,0.054806734,6,145.1444,1985,1,2,3,3918.8988
8.27,0,0.018813601,8,237.988,1997,2,0,1,7190.64
12.6,0,0.094910421,1,84.5566,1985,2,0,0,253.6698
8.615,0,0.116722514,6,95.4436,2009,1,2,2,567.2616
12.6,0,0.244338986,4,105.9306,1985,2,0,0,209.0612
9.8,0,0.013863257,14,45.106,1999,1,0,1,1398.18
12.6,1,0.021471456,13,131.0284,1985,2,0,0,131.8284
12.6,0,0.0,10,109.1938,1985,1,2,3,2036.6822
13.65,1,0.026067434,13,78.8302,2007,3,1,1,713.0718
6.385,1,0.123710526,13,37.1874,1997,2,0,1,247.0118
20.5,0,0.119547387,0,108.9596,1999,1,0,1,539.298
16.85,1,0.079690403,13,113.4544,1997,2,0,1,2908.2144
7.785,0,0.088691614,6,61.851,2004,2,1,1,1454.773
12.6,0,0.104784329,6,150.4366,1985,2,0,0,151.1366
12.6,0,0.032024659,10,62.7194,1985,1,2,3,1857.582
10.8,0,0.041950753,8,190.0214,2002,3,1,1,2449.4782
15.0,1,0.091018048,3,60.2904,1998,3,2,0,117.1808
5.175,0,0.037398953,3,84.2224,1997,2,0,1,852.224
11.6,0,0.017845372,3,179.0686,2007,3,1,1,5688.5952
6.775,0,0.105459307,9,84.625,2002,3,1,1,2496.75
9.31,0,0.038032068,5,61.351,2002,3,1,1,822.263
15.0,0,0.064504433,7,47.306,2007,3,1,1,652.484
13.3,0,0.021306635,0,119.8124,1999,1,0,1,1896.1984
16.0,1,0.116063284,6,59.1246,2009,1,2,2,753.0198
12.6,0,0.059336763,13,212.1902,1985,2,0,0,424.7804
6.48,0,0.034091649,13,146.2076,2007,3,1,1,2364.9216
12.6,1,0.081955735,3,142.0838,1985,2,0,0,280.9676
12.6,0,0.088551694,9,191.5504,1985,1,2,3,5944.2624
12.5,0,0.071230537,15,128.102,2004,2,1,1,885.514
8.39,1,0.024185517,5,115.7176,1987,0,2,1,1374.2112
17.7,1,0.041163522,6,80.8276,2007,3,1,1,1868.2348
12.5,1,0.0,6,80.8592,1998,3,2,0,82.5592
12.6,0,0.0,13,248.8092,1985,1,2,3,6474.2392
15.6,0,0.087719692,13,218.5798,1997,2,0,1,4407.596
10.65,0,0.048677482,11,166.1526,2004,2,1,1,2466.789
12.35,0,0.041907648,8,36.2216,2009,1,2,2,346.216
6.035,1,0.065783783,0,188.224,1997,2,0,1,5779.144
6.155,1,0.094807042,10,213.356,1999,1,0,1,3835.008
16.75,0,0.128778474,1,89.1856,1987,0,2,1,1581.9408
16.75,0,0.060668416,4,172.4106,2002,3,1,1,2908.8802
15.1,0,0.056067524,9,139.8496,2009,1,2,2,1270.3464
21.25,0,0.114066204,8,233.03,2009,1,2,2,5592.72
9.395,1,0.10039894,0,89.6856,1997,2,0,1,878.856
17.6,0,0.097135675,4,89.3856,1987,0,2,1,1318.284
12.6,0,0.032610007,9,37.4822,1985,1,2,3,942.7728
13.15,1,0.165616415,6,172.6764,1999,1,0,1,2061.3168
5.035,1,0.0,1,228.2036,1997,2,0,1,4781.7756
12.6,1,0.030362777,4,210.5244,1985,1,2,3,6775.1808
12.6,0,0.03409886,11,162.621,1985,2,0,0,815.605
12.6,0,0.145951533,9,160.9552,1985,2,0,0,162.4552
5.48,0,0.015138834,5,81.925,2002,3,1,1,3079.325
19.35,1,0.031069993,13,112.0544,1998,3,2,0,223.7088
9.195,0,0.115535487,5,59.5246,2007,3,1,1,810.9444
5.26,1,0.02454694,1,95.7068,1999,1,0,1,1166.4816
12.6,1,0.067175915,0,187.124,1985,1,2,3,3728.48
6.235,0,0.118674359,9,261.691,1997,2,0,1,3155.892
11.8,1,0.057421582,10,149.9366,1997,2,0,1,1662.5026
20.7,1,0.114022125,4,92.9436,1987,0,2,1,2174.5028
13.6,0,0.010033871,9,177.937,2009,1,2,2,2293.681
5.82,0,0.080765853,9,169.179,1999,1,0,1,2037.348
7.76,0,0.05930285,13,98.77,1987,0,2,1,1697.79
18.35,0,0.041753387,7,187.6872,2002,3,1,1,2836.308
7.285,0,0.050065211,4,157.4288,2002,3,1,1,2042.6744
15.1,1,0.096020459,10,133.7942,1987,0,2,1,2384.8956
7.0,0,0.15202235,3,106.628,2009,1,2,2,639.168
12.6,0,0.087383304,4,180.4292,1985,1,2,3,4013.4424
18.35,0,0.03066757,8,193.4162,2007,3,1,1,2116.5782
13.8,1,0.0,6,74.3012,2002,3,1,1,1669.8264
18.35,0,0.03321399,4,154.934,1997,2,0,1,1225.072
12.6,0,0.097429924,14,172.8738,1985,1,2,3,3649.2498
8.895,1,0.039120291,0,206.8296,2002,3,1,1,4154.592
12.6,0,0.01055095,9,234.9958,1985,1,2,3,13086.9648
15.5,0,0.053480419,14,42.377,2002,3,1,1,1211.756
14.5,1,0.128520186,0,101.4332,2002,3,1,1,1948.1308
12.6,0,0.044444956,9,245.2802,1985,1,2,3,10072.8882
8.26,0,0.034544435,7,116.0834,2009,1,2,2,1267.0174
10.0,0,0.073678663,8,120.944,2009,1,2,2,2037.348
9.0,0,0.079668739,3,79.6644,2009,1,2,2,1571.288
5.655,0,0.085447928,6,165.85,2002,3,1,1,1830.95
18.6,0,0.080434451,8,93.4436,1987,0,2,1,1701.7848
15.0,0,0.044978225,8,140.8838,1999,1,0,1,2247.7408
20.5,0,0.023190134,11,153.434,2002,3,1,1,3981.484
8.785,0,0.025967624,6,119.9414,1997,2,0,1,1462.0968
8.77,1,0.046962004,6,173.8422,2009,1,2,2,3448.844
18.75,0,0.05233528,8,108.128,2007,3,1,1,1065.28
19.85,0,0.17635245,6,220.8772,2002,3,1,1,4225.1668
17.5,0,0.013692598,5,259.7304,2009,1,2,2,3616.6256
14.6,0,0.0,11,242.3538,2004,2,1,1,5287.7836
11.8,1,0.093655728,13,127.1704,1997,2,0,1,3004.0896
11.65,1,0.018275816,10,110.8544,1998,3,2,0,111.8544
13.65,1,0.184167712,3,213.7902,1997,2,0,1,1274.3412
12.6,1,0.158954903,5,34.9558,1985,1,2,3,1120.5414
16.6,0,0.050392993,3,118.4124,2002,3,1,1,3199.8348
18.0,0,0.008558144,0,79.0618,2002,3,1,1,1208.427
7.17,1,0.059820884,6,130.3968,1999,1,0,1,3523.4136
10.3,0,0.070149088,4,264.5226,1999,1,0,1,3436.1938
12.6,0,0.095919472,1,162.6552,1985,1,2,3,5685.932
12.6,0,0.058092551,13,172.0422,1985,2,0,0,517.3266
11.5,0,0.286357776,13,123.9704,1998,3,2,0,375.5112
7.855,1,0.161798604,0,37.2848,1999,1,0,1,745.696
12.6,0,0.148742896,0,107.128,1985,2,0,0,319.584
17.35,0,0.0,5,72.2038,2007,3,1,1,886.8456
9.0,0,0.032022535,9,101.8016,1997,2,0,1,1720.4272
12.6,1,0.049842613,6,164.2526,1985,1,2,3,3946.8624
12.6,0,0.156304192,13,256.3672,1985,2,0,0,255.6672
10.195,1,0.012458143,10,196.311,1997,2,0,1,589.233
15.7,0,0.037201127,14,181.7634,1987,0,2,1,2544.6876
15.7,0,0.045274134,5,177.966,1999,1,0,1,3415.554
8.88,0,0.098603729,9,210.727,2004,2,1,1,4194.54
15.2,0,0.097457483,8,114.4492,2009,1,2,2,579.246
10.195,0,0.051661272,1,33.3558,1997,2,0,1,848.895
6.67,1,0.0,13,133.0626,1999,1,0,1,1573.9512
12.6,1,0.041273391,5,91.6804,1985,1,2,3,3858.9768
12.6,1,0.141997869,6,90.5514,1985,1,2,3,2036.6822
8.975,1,0.0,3,84.9224,2009,1,2,2,1278.336
13.8,0,0.058339153,4,246.2802,2009,1,2,2,1228.401
16.35,0,0.020544065,6,49.9324,2004,2,1,1,259.662
6.11,1,0.103503049,6,129.6968,2007,3,1,1,1174.4712
7.785,0,0.140342195,4,105.6306,2007,3,1,1,627.1836
12.6,0,0.12929931,9,178.237,1985,1,2,3,7939.665
18.85,0,0.036031137,10,60.4562,2004,2,1,1,1125.8678
12.6,0,0.008903212,10,120.9756,1985,1,2,3,2787.0388
6.65,0,0.087669485,6,127.2678,1997,2,0,1,2416.1882
7.5,0,0.0,9,59.2588,1999,1,0,1,916.1408
5.985,0,0.005661669,0,186.5924,1987,0,2,1,2591.2936
6.78,1,0.0,0,95.012,1999,1,0,1,2050.664
6.195,0,0.07198553,13,122.2098,1997,2,0,1,1205.098
18.6,1,0.17133418,10,48.8376,1987,0,2,1,287.6256
8.63,1,0.047329385,3,174.1422,1998,3,2,0,517.3266
11.8,1,0.170977155,3,117.0834,2009,1,2,2,1842.9344
7.075,0,0.058298384,4,145.8128,1987,0,2,1,1725.7536
8.395,0,0.039715591,13,100.1042,2007,3,1,1,1289.6546
17.85,0,0.046824729,10,153.6682,2009,1,2,2,1829.6184
12.35,1,0.311090379,0,79.2328,1998,3,2,0,154.4656
14.6,0,0.059611153,11,238.3538,2002,3,1,1,2163.1842
12.6,1,0.103517853,0,164.95,1985,1,2,3,4161.25
11.65,1,0.075834825,13,82.9908,2004,2,1,1,1258.362
20.7,0,0.170072462,3,183.8266,1999,1,0,1,1844.266
8.77,1,0.0,6,173.6422,1987,0,2,1,517.3266
20.25,0,0.036399734,4,219.3482,2002,3,1,1,8323.8316
13.65,1,0.072912432,5,198.4426,1997,2,0,1,5536.7928
17.7,0,0.012567811,9,168.4474,2002,3,1,1,2358.2636
8.315,1,0.035773394,0,144.3444,2007,3,1,1,3483.4656
12.6,1,0.046382793,6,122.8388,1985,1,2,3,2972.1312
7.81,0,0.067836851,14,246.1486,2007,3,1,1,5375.6692
11.1,0,0.0,13,220.7482,1999,1,0,1,4380.964
18.1,0,0.022434418,6,96.2094,1999,1,0,1,952.094
8.88,0,0.086764795,7,153.8682,2004,2,1,1,1829.6184
12.15,0,0.0,8,39.1506,2007,3,1,1,1480.0734
9.5,0,0.085437778,7,188.4872,2009,1,2,2,3592.6568
15.25,0,0.089998959,5,215.1192,2002,3,1,1,2157.192
12.6,1,0.054288646,10,96.6094,1985,1,2,3,2189.8162
12.15,0,0.0,11,123.773,1997,2,0,1,3325.671
16.35,0,0.016993204,9,95.741,1997,2,0,1,965.41
12.6,0,0.06908877,10,52.3324,1985,1,2,3,1298.31
12.85,0,0.137441201,13,157.663,1999,1,0,1,2659.871
12.5,0,0.051970788,6,103.699,1998,3,2,0,412.796
7.905,0,0.0,5,109.1254,2007,3,1,1,1627.881
17.85,0,0.02492239,14,153.4998,2009,1,2,2,2922.1962
7.21,1,0.144924795,13,100.8332,2002,3,1,1,1537.998
5.175,0,0.030349723,8,37.0874,2004,2,1,1,423.4488
12.6,0,0.226284381,6,163.221,1985,2,0,0,326.242
16.2,0,0.050625182,9,193.1162,2007,3,1,1,2501.4106
14.0,0,0.02371512,0,103.8332,1987,0,2,1,1743.0644
8.42,0,0.112177581,8,65.9168,1987,0,2,1,958.752
9.3,0,0.04774013,0,195.0136,1998,3,2,0,194.4136
9.395,0,0.159304333,14,226.172,2004,2,1,1,3848.324
17.85,1,0.020989308,10,260.7936,2002,3,1,1,4697.8848
12.6,0,0.01769927,4,74.2012,1985,1,2,3,1290.3204
6.13,0,0.0,4,60.1536,1987,0,2,1,1102.5648
12.6,0,0.096658404,6,216.9166,1985,2,0,0,217.7166
20.1,1,0.054816926,6,194.282,2009,1,2,2,1544.656
16.5,1,0.068511103,3,103.699,2007,3,1,1,1651.184
5.615,0,0.12574524,8,122.473,2004,2,1,1,1354.903
7.52,1,0.044023213,0,183.095,1997,2,0,1,5492.85
12.6,1,0.068754395,2,54.5614,1985,1,2,3,1713.1034
13.8,1,0.024660202,3,87.4172,1998,3,2,0,178.4344
17.6,1,0.039214444,13,98.241,2004,2,1,1,1930.82
20.5,0,0.036344721,6,122.3756,2007,3,1,1,2544.6876
11.8,0,0.008554052,8,116.9492,1987,0,2,1,1969.4364
12.6,1,0.170000805,4,155.963,1985,1,2,3,4537.427
20.25,0,0.148302815,8,108.3938,1999,1,0,1,2787.0388
15.85,0,0.081914677,1,177.637,1999,1,0,1,3352.303
17.7,0,0.029914022,13,166.2816,1987,0,2,1,2516.724
6.035,1,0.065771344,0,185.324,2004,2,1,1,3728.48
12.6,0,0.043551753,13,184.495,1985,1,2,3,7873.085
12.35,0,0.163941937,9,117.0124,1997,2,0,1,1540.6612
14.65,1,0.099692906,13,50.9666,2007,3,1,1,717.7324
10.895,0,0.059834024,6,133.5284,1998,3,2,0,263.6568
15.75,0,0.166174549,4,37.4506,2002,3,1,1,1062.6168
11.15,0,0.119930029,4,44.2744,2004,2,1,1,588.5672
8.985,1,0.057944376,5,131.531,2002,3,1,1,1428.141
17.6,1,0.065649353,13,94.841,1998,3,2,0,193.082
12.6,0,0.080249973,9,168.679,1985,1,2,3,4923.591
13.15,1,0.037952777,13,89.5856,1997,2,0,1,1494.0552
9.195,1,0.064113698,5,86.5566,1999,1,0,1,1183.7924
12.6,0,0.048841794,14,64.7168,1985,1,2,3,3068.0064
19.6,0,0.02394662,9,106.9964,2004,2,1,1,1788.3388
12.6,1,0.096000183,4,43.7086,1985,1,2,3,1293.6494
20.2,0,0.074177667,9,93.2462,1987,0,2,1,1018.0082
12.6,1,0.04368089,1,110.157,1985,1,2,3,2306.997
7.75,1,0.083268523,5,32.9558,2009,1,2,2,101.8674
8.575,1,0.071832909,4,194.1794,2004,2,1,1,3316.3498
20.2,1,0.0,0,197.211,1987,0,2,1,3535.398
19.35,1,0.062625641,0,165.3184,1999,1,0,1,1651.184
7.365,0,0.042646566,6,225.172,2002,3,1,1,452.744
7.5,0,0.0,5,237.7906,2004,2,1,1,1188.453
8.3,0,0.03555434,6,37.4506,2007,3,1,1,796.9626
16.75,0,0.105068444,13,156.663,2002,3,1,1,2816.334
10.695,1,0.060912865,2,173.8712,2009,1,2,2,4570.0512
5.88,0,0.02488732,9,147.5392,1997,2,0,1,2684.5056
12.6,0,0.024194731,4,36.1874,1997,2,0,1,423.4488
10.695,1,0.01141595,13,74.0038,1987,0,2,1,1034.6532
17.85,0,0.018023997,8,95.9094,1997,2,0,1,2285.0256
19.75,0,0.012499004,6,188.0872,2009,1,2,2,2458.1336
7.97,0,0.036045991,12,107.5596,1998,3,2,0,431.4384
12.6,0,0.044607722,8,145.976,1985,2,0,0,585.904
15.7,0,0.16098885,9,57.8562,2002,3,1,1,651.8182
15.1,0,0.055793586,9,139.7496,1987,0,2,1,3952.1888
6.63,1,0.104445322,0,167.25,2009,1,2,2,1830.95
8.6,0,0.032687702,8,140.9154,2002,3,1,1,1134.5232
12.6,1,0.026949463,10,197.711,1985,1,2,3,4910.275
13.0,0,0.041909345,9,255.0014,2002,3,1,1,5865.0322
5.98,0,0.04363058,6,148.2418,1999,1,0,1,1618.5598
6.03,0,0.0,4,175.1028,1999,1,0,1,1593.9252
13.8,1,0.014793124,3,88.5172,2009,1,2,2,2408.8644
12.6,1,0.065928735,2,183.0292,1985,1,2,3,8209.314
12.6,0,0.01583438,1,228.5668,1985,1,2,3,3225.1352
16.1,1,0.159728395,5,34.3558,1997,2,0,1,271.6464
20.1,0,0.014925407,8,143.4154,1987,0,2,1,3545.385
9.17,0,0.102893121,0,141.947,1987,0,2,1,4008.116
10.895,0,0.020951848,8,255.3672,1997,2,0,1,767.0016
5.325,1,0.0,4,55.8298,2004,2,1,1,485.3682
12.85,0,0.108102606,6,233.3642,1987,0,2,1,3950.1914
12.6,0,0.0,10,196.8426,1985,2,0,0,593.2278
15.35,0,0.073697713,14,91.912,2007,3,1,1,559.272
16.7,1,0.091437584,15,64.3168,1998,3,2,0,127.8336
13.3,0,0.009581155,13,64.951,1997,2,0,1,1644.526
12.6,0,0.035997636,11,78.6618,1985,2,0,0,80.5618
6.67,1,0.12332588,13,90.2514,1987,0,2,1,974.0654
20.5,1,0.112584813,6,192.0478,1999,1,0,1,1549.9824
15.1,1,0.019930418,5,131.531,2004,2,1,1,2856.282
17.0,0,0.126244059,9,124.6362,1997,2,0,1,3900.9222
8.42,1,0.030905215,3,227.6352,2002,3,1,1,2748.4224
15.2,1,0.104365283,6,177.1054,2007,3,1,1,3151.8972
17.0,0,0.087387669,8,125.073,1998,3,2,0,369.519
17.6,1,0.053481818,15,47.806,2007,3,1,1,1071.938
18.0,0,0.073306615,3,155.0972,1999,1,0,1,3894.93
14.6,0,0.043021542,9,196.9084,1998,3,2,0,595.2252
5.8,0,0.13169655,4,89.4172,2007,3,1,1,2498.0816
9.8,0,0.090834158,11,192.2478,2009,1,2,2,4068.7038
12.6,0,0.19875618,9,250.7724,1985,2,0,0,251.6724
14.3,0,0.026321701,5,77.6302,1997,2,0,1,950.7624
11.1,0,0.176215665,0,158.8604,1997,2,0,1,2693.8268
17.0,0,0.136008489,6,171.7106,2002,3,1,1,1711.106
18.6,1,0.17174348,10,48.8376,1999,1,0,1,1294.3152
8.895,1,0.08154715,13,49.8008,2007,3,1,1,759.012
12.6,0,0.027570939,14,86.6198,1985,1,2,3,2529.3742
10.3,0,0.146767897,10,102.3648,2009,1,2,2,1557.972
19.25,1,0.03467086,3,141.8496,1987,0,2,1,2399.5432
12.6,0,0.09619424,13,210.8612,2004,2,1,1,1254.3672
15.3,1,0.08511049,3,215.7218,2009,1,2,2,1923.4962
